2021-12-25 19:47:22,397: INFO: Strategy HitAndRun: Executing the initialize lifecycle method
2021-12-25 19:47:22,401: INFO: Current backtesting datetime 2020-12-28 08:30:00-05:00
2021-12-25 19:47:22,402: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:47:26,833: INFO: Current backtesting datetime 2020-12-28 09:30:00-05:00
2021-12-25 19:47:26,833: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:47:26,837: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:47:26,853: INFO: Current backtesting datetime 2020-12-28 15:55:00-05:00
2021-12-25 19:47:26,865: INFO: Current backtesting datetime 2020-12-28 15:55:00-05:00
2021-12-25 19:47:26,867: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:47:26,869: INFO: Current backtesting datetime 2020-12-28 16:00:00-05:00
2021-12-25 19:47:26,869: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:47:26,872: INFO: Current backtesting datetime 2020-12-29 08:30:00-05:00
2021-12-25 19:47:26,874: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:47:26,904: INFO: Current backtesting datetime 2020-12-29 09:30:00-05:00
2021-12-25 19:47:26,905: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:47:26,912: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:47:26,916: INFO: Current backtesting datetime 2020-12-29 15:55:00-05:00
2021-12-25 19:47:26,925: INFO: Current backtesting datetime 2020-12-29 15:55:00-05:00
2021-12-25 19:47:26,927: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:47:26,930: INFO: Current backtesting datetime 2020-12-29 16:00:00-05:00
2021-12-25 19:47:26,930: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
