2021-12-25 19:25:39,950: INFO: Strategy HitAndRun: Executing the initialize lifecycle method
2021-12-25 19:25:39,954: INFO: Current backtesting datetime 2020-12-28 08:30:00-05:00
2021-12-25 19:25:39,956: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:25:43,872: INFO: Current backtesting datetime 2020-12-28 09:30:00-05:00
2021-12-25 19:25:43,872: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:25:43,876: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:25:50,874: INFO: Current backtesting datetime 2020-12-28 15:55:00-05:00
2021-12-25 19:25:50,888: INFO: Current backtesting datetime 2020-12-28 15:55:00-05:00
2021-12-25 19:25:50,890: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:25:50,892: INFO: Current backtesting datetime 2020-12-28 16:00:00-05:00
2021-12-25 19:25:50,892: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:25:50,894: INFO: Current backtesting datetime 2020-12-29 08:30:00-05:00
2021-12-25 19:25:50,896: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:25:50,923: INFO: Current backtesting datetime 2020-12-29 09:30:00-05:00
2021-12-25 19:25:50,923: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:25:50,928: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:25:50,931: INFO: Current backtesting datetime 2020-12-29 15:55:00-05:00
2021-12-25 19:25:50,941: INFO: Current backtesting datetime 2020-12-29 15:55:00-05:00
2021-12-25 19:25:50,942: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:25:50,945: INFO: Current backtesting datetime 2020-12-29 16:00:00-05:00
2021-12-25 19:25:50,945: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:25:50,947: INFO: Current backtesting datetime 2020-12-30 08:30:00-05:00
2021-12-25 19:25:50,948: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:25:50,974: INFO: Current backtesting datetime 2020-12-30 09:30:00-05:00
2021-12-25 19:25:50,974: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:25:50,982: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:25:50,986: INFO: Current backtesting datetime 2020-12-30 15:55:00-05:00
2021-12-25 19:25:50,995: INFO: Current backtesting datetime 2020-12-30 15:55:00-05:00
2021-12-25 19:25:50,996: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:25:50,998: INFO: Current backtesting datetime 2020-12-30 16:00:00-05:00
2021-12-25 19:25:50,999: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:25:51,001: INFO: Current backtesting datetime 2020-12-31 08:30:00-05:00
2021-12-25 19:25:51,003: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:25:51,027: INFO: Current backtesting datetime 2020-12-31 09:30:00-05:00
2021-12-25 19:25:51,028: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:25:51,033: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:25:51,037: INFO: Current backtesting datetime 2020-12-31 15:55:00-05:00
2021-12-25 19:25:51,045: INFO: Current backtesting datetime 2020-12-31 15:55:00-05:00
2021-12-25 19:25:51,047: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:25:51,049: INFO: Current backtesting datetime 2020-12-31 16:00:00-05:00
2021-12-25 19:25:51,049: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:25:51,052: INFO: Current backtesting datetime 2021-01-04 08:30:00-05:00
2021-12-25 19:25:51,053: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:25:51,077: INFO: Current backtesting datetime 2021-01-04 09:30:00-05:00
2021-12-25 19:25:51,078: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:25:51,085: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:25:51,088: INFO: Current backtesting datetime 2021-01-04 15:55:00-05:00
2021-12-25 19:25:51,097: INFO: Current backtesting datetime 2021-01-04 15:55:00-05:00
2021-12-25 19:25:51,098: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:25:51,101: INFO: Current backtesting datetime 2021-01-04 16:00:00-05:00
2021-12-25 19:25:51,102: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:25:51,104: INFO: Current backtesting datetime 2021-01-05 08:30:00-05:00
2021-12-25 19:25:51,106: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:25:51,131: INFO: Current backtesting datetime 2021-01-05 09:30:00-05:00
2021-12-25 19:25:51,131: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:25:51,139: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:25:51,142: INFO: Current backtesting datetime 2021-01-05 15:55:00-05:00
2021-12-25 19:25:51,151: INFO: Current backtesting datetime 2021-01-05 15:55:00-05:00
2021-12-25 19:25:51,152: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:25:51,155: INFO: Current backtesting datetime 2021-01-05 16:00:00-05:00
2021-12-25 19:25:51,155: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:25:51,158: INFO: Current backtesting datetime 2021-01-06 08:30:00-05:00
2021-12-25 19:25:51,159: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:25:51,183: INFO: Current backtesting datetime 2021-01-06 09:30:00-05:00
2021-12-25 19:25:51,183: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:25:51,191: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:25:51,194: INFO: Current backtesting datetime 2021-01-06 15:55:00-05:00
2021-12-25 19:25:51,203: INFO: Current backtesting datetime 2021-01-06 15:55:00-05:00
2021-12-25 19:25:51,204: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:25:51,206: INFO: Current backtesting datetime 2021-01-06 16:00:00-05:00
2021-12-25 19:25:51,206: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:25:51,208: INFO: Current backtesting datetime 2021-01-07 08:30:00-05:00
2021-12-25 19:25:51,210: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:25:51,233: INFO: Current backtesting datetime 2021-01-07 09:30:00-05:00
2021-12-25 19:25:51,233: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:25:51,241: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
