2021-12-25 19:49:32,873: INFO: Strategy HitAndRun: Executing the initialize lifecycle method
2021-12-25 19:49:32,876: INFO: Current backtesting datetime 2020-11-02 09:30:00-04:00
2021-12-25 19:49:32,878: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:49:37,101: INFO: Current backtesting datetime 2020-11-02 10:30:00-04:00
2021-12-25 19:49:37,102: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:49:37,110: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:49:37,118: INFO: Current backtesting datetime 2020-11-02 16:55:00-04:00
2021-12-25 19:49:37,135: INFO: Current backtesting datetime 2020-11-02 16:55:00-04:00
2021-12-25 19:49:37,137: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:49:37,139: INFO: Current backtesting datetime 2020-11-02 17:00:00-04:00
2021-12-25 19:49:37,140: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:49:37,142: INFO: Current backtesting datetime 2020-11-03 09:30:00-04:00
2021-12-25 19:49:37,145: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:49:37,180: INFO: Current backtesting datetime 2020-11-03 10:30:00-04:00
2021-12-25 19:49:37,180: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:49:37,187: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:49:37,192: INFO: Current backtesting datetime 2020-11-03 16:55:00-04:00
2021-12-25 19:49:37,205: INFO: Current backtesting datetime 2020-11-03 16:55:00-04:00
2021-12-25 19:49:37,208: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:49:37,211: INFO: Current backtesting datetime 2020-11-03 17:00:00-04:00
2021-12-25 19:49:37,212: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:49:37,215: INFO: Current backtesting datetime 2020-11-04 09:30:00-04:00
2021-12-25 19:49:37,217: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:49:37,247: INFO: Current backtesting datetime 2020-11-04 10:30:00-04:00
2021-12-25 19:49:37,247: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:49:37,254: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:49:37,258: INFO: Current backtesting datetime 2020-11-04 16:55:00-04:00
2021-12-25 19:49:37,267: INFO: Current backtesting datetime 2020-11-04 16:55:00-04:00
2021-12-25 19:49:37,268: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:49:37,270: INFO: Current backtesting datetime 2020-11-04 17:00:00-04:00
2021-12-25 19:49:37,270: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
2021-12-25 19:49:37,273: INFO: Current backtesting datetime 2020-11-05 09:30:00-04:00
2021-12-25 19:49:37,275: INFO: Strategy HitAndRun: Executing the before_market_opens lifecycle method
2021-12-25 19:49:37,306: INFO: Current backtesting datetime 2020-11-05 10:30:00-04:00
2021-12-25 19:49:37,306: INFO: Strategy HitAndRun: Executing the before_starting_trading lifecycle method
2021-12-25 19:49:37,315: INFO: Strategy HitAndRun: Executing the on_trading_iteration lifecycle method
2021-12-25 19:49:37,321: INFO: Current backtesting datetime 2020-11-05 16:55:00-04:00
2021-12-25 19:49:37,331: INFO: Current backtesting datetime 2020-11-05 16:55:00-04:00
2021-12-25 19:49:37,332: INFO: Strategy HitAndRun: Executing the before_market_closes lifecycle method
2021-12-25 19:49:37,335: INFO: Current backtesting datetime 2020-11-05 17:00:00-04:00
2021-12-25 19:49:37,335: INFO: Strategy HitAndRun: Executing the after_market_closes lifecycle method
