time,open,high,low,close,volume
2021-04-21 15:09:00-04:00,168.045,168.045,168.045,168.045,100
2021-04-21 15:10:00-04:00,168.03,168.03,168.03,168.03,155
2021-04-21 15:11:00-04:00,168.04,168.04,168.04,168.04,212
2021-04-21 15:12:00-04:00,168.05,168.05,168.05,168.05,560
2021-04-21 15:14:00-04:00,168.07,168.08,168.07,168.07,806
2021-04-21 15:15:00-04:00,168.07,168.07,168.05,168.055,1240
2021-04-21 15:16:00-04:00,168.07,168.07,168.06,168.06,603
2021-04-21 15:17:00-04:00,168.06,168.06,168.05,168.05,951
2021-04-21 15:19:00-04:00,168.02,168.02,168.02,168.02,369
2021-04-21 15:20:00-04:00,168.025,168.025,168.025,168.025,300
2021-04-21 15:21:00-04:00,168.035,168.035,168.035,168.035,100
2021-04-21 15:22:00-04:00,168.035,168.04,168.035,168.04,207
2021-04-21 15:23:00-04:00,168.035,168.055,168.035,168.055,607
2021-04-21 15:25:00-04:00,168.05,168.05,168.05,168.05,600
2021-04-21 15:27:00-04:00,168.055,168.085,168.055,168.085,301
2021-04-21 15:28:00-04:00,168.08,168.09,168.075,168.075,501
2021-04-21 15:29:00-04:00,168.065,168.085,168.065,168.085,1783
2021-04-21 15:30:00-04:00,168.095,168.095,168.095,168.095,100
2021-04-21 15:31:00-04:00,168.1,168.11,168.09,168.11,1841
2021-04-21 15:32:00-04:00,168.115,168.12,168.115,168.12,600
2021-04-21 15:33:00-04:00,168.14,168.14,168.11,168.11,901
2021-04-21 15:34:00-04:00,168.12,168.12,168.11,168.11,960
2021-04-21 15:35:00-04:00,168.13,168.13,168.13,168.13,345
2021-04-21 15:36:00-04:00,168.11,168.13,168.11,168.12,1208
2021-04-21 15:37:00-04:00,168.12,168.12,168.11,168.11,901
2021-04-21 15:38:00-04:00,168.125,168.125,168.125,168.125,116
2021-04-21 15:39:00-04:00,168.13,168.15,168.13,168.145,3184
2021-04-21 15:40:00-04:00,168.14,168.19,168.14,168.19,1508
2021-04-21 15:41:00-04:00,168.185,168.185,168.165,168.18,3134
2021-04-21 15:42:00-04:00,168.15,168.165,168.15,168.165,702
2021-04-21 15:43:00-04:00,168.17,168.175,168.14,168.145,1206
2021-04-21 15:44:00-04:00,168.125,168.125,168.11,168.125,1752
2021-04-21 15:45:00-04:00,168.105,168.115,168.105,168.115,201
2021-04-21 15:47:00-04:00,168.13,168.14,168.13,168.14,781
2021-04-21 15:48:00-04:00,168.14,168.14,168.1,168.1,729
2021-04-21 15:50:00-04:00,168.125,168.13,168.125,168.13,200
2021-04-21 15:51:00-04:00,168.12,168.125,168.105,168.105,613
2021-04-21 15:52:00-04:00,168.12,168.12,168.09,168.12,2401
2021-04-21 15:53:00-04:00,168.12,168.12,168.1,168.1,1176
2021-04-21 15:54:00-04:00,168.1,168.1,168.09,168.09,202
2021-04-21 15:55:00-04:00,168.07,168.07,168.07,168.07,320
2021-04-21 15:57:00-04:00,168.08,168.085,168.08,168.085,201
2021-04-21 15:58:00-04:00,168.09,168.1,168.09,168.1,1065
2021-04-21 15:59:00-04:00,168.105,168.105,168.105,168.105,318
2021-04-22 09:30:00-04:00,167.095,167.18,167.095,167.18,364
2021-04-22 09:31:00-04:00,167.0,167.0,167.0,167.0,100
2021-04-22 09:39:00-04:00,167.27,167.27,167.27,167.27,100
2021-04-22 09:40:00-04:00,167.28,167.28,167.165,167.165,1101
2021-04-22 09:42:00-04:00,167.15,167.15,167.15,167.15,101
2021-04-22 09:44:00-04:00,167.23,167.23,167.23,167.23,400
2021-04-22 09:45:00-04:00,167.33,167.33,167.2,167.2,901
2021-04-22 09:47:00-04:00,167.21,167.21,167.21,167.21,188
2021-04-22 09:48:00-04:00,167.15,167.15,167.15,167.15,300
2021-04-22 09:49:00-04:00,167.15,167.155,167.15,167.155,200
2021-04-22 09:50:00-04:00,167.15,167.15,167.15,167.15,100
2021-04-22 09:51:00-04:00,167.14,167.14,167.14,167.14,100
2021-04-22 09:53:00-04:00,167.37,167.39,167.37,167.39,200
2021-04-22 09:59:00-04:00,167.42,167.42,167.42,167.42,110
2021-04-22 10:02:00-04:00,167.41,167.41,167.41,167.41,322
2021-04-22 10:03:00-04:00,167.45,167.45,167.45,167.45,100
2021-04-22 10:04:00-04:00,167.41,167.41,167.41,167.41,100
2021-04-22 10:07:00-04:00,167.41,167.41,167.41,167.41,100
2021-04-22 10:09:00-04:00,167.34,167.34,167.34,167.34,200
2021-04-22 10:10:00-04:00,167.41,167.44,167.41,167.44,200
2021-04-22 10:11:00-04:00,167.35,167.36,167.34,167.34,500
2021-04-22 10:12:00-04:00,167.31,167.43,167.31,167.42,500
2021-04-22 10:15:00-04:00,167.1,167.1,167.1,167.1,300
2021-04-22 10:18:00-04:00,167.16,167.16,167.16,167.16,136
2021-04-22 10:19:00-04:00,167.19,167.24,167.19,167.24,200
2021-04-22 10:20:00-04:00,167.22,167.22,167.22,167.22,202
2021-04-22 10:21:00-04:00,167.22,167.22,167.2,167.2,362
2021-04-22 10:23:00-04:00,167.17,167.21,167.17,167.21,801
2021-04-22 10:24:00-04:00,167.2,167.21,167.2,167.21,200
2021-04-22 10:25:00-04:00,167.3,167.3,167.29,167.29,203
2021-04-22 10:26:00-04:00,167.34,167.34,167.34,167.34,100
2021-04-22 10:27:00-04:00,167.35,167.35,167.35,167.35,200
2021-04-22 10:29:00-04:00,167.18,167.18,167.18,167.18,100
2021-04-22 10:30:00-04:00,167.2,167.2,167.2,167.2,141
2021-04-22 10:34:00-04:00,167.29,167.29,167.29,167.29,100
2021-04-22 10:40:00-04:00,167.36,167.36,167.36,167.36,100
2021-04-22 10:42:00-04:00,167.45,167.45,167.44,167.44,200
2021-04-22 10:44:00-04:00,167.39,167.39,167.39,167.39,103
2021-04-22 10:45:00-04:00,167.355,167.355,167.355,167.355,200
2021-04-22 10:46:00-04:00,167.34,167.34,167.34,167.34,145
2021-04-22 10:47:00-04:00,167.28,167.28,167.28,167.28,100
2021-04-22 11:03:00-04:00,167.11,167.12,167.11,167.12,405
2021-04-22 11:07:00-04:00,167.165,167.165,167.165,167.165,200
2021-04-22 11:08:00-04:00,167.185,167.185,167.185,167.185,100
2021-04-22 11:10:00-04:00,167.17,167.17,167.17,167.17,260
2021-04-22 11:11:00-04:00,167.145,167.17,167.145,167.17,240
2021-04-22 11:12:00-04:00,167.215,167.215,167.215,167.215,311
2021-04-22 11:13:00-04:00,167.175,167.175,167.145,167.155,560
2021-04-22 11:16:00-04:00,167.135,167.135,167.08,167.1,737
2021-04-22 11:17:00-04:00,167.15,167.155,167.15,167.155,270
2021-04-22 11:18:00-04:00,167.0,167.01,167.0,167.01,200
2021-04-22 11:20:00-04:00,167.02,167.02,167.02,167.02,100
2021-04-22 11:22:00-04:00,166.93,166.93,166.93,166.93,100
2021-04-22 11:26:00-04:00,166.93,166.93,166.93,166.93,100
2021-04-22 11:27:00-04:00,166.93,166.93,166.93,166.93,200
2021-04-22 11:32:00-04:00,166.83,166.83,166.83,166.83,458
2021-04-22 11:41:00-04:00,166.87,166.87,166.87,166.87,100
2021-04-22 11:47:00-04:00,166.98,166.98,166.98,166.98,200
2021-04-22 11:51:00-04:00,167.02,167.02,167.02,167.02,200
2021-04-22 11:54:00-04:00,166.96,166.96,166.96,166.96,100
2021-04-22 12:00:00-04:00,166.74,166.76,166.74,166.755,302
2021-04-22 12:02:00-04:00,166.62,166.62,166.62,166.62,100
2021-04-22 12:03:00-04:00,166.55,166.55,166.5,166.5,801
2021-04-22 12:04:00-04:00,166.57,166.57,166.57,166.57,100
2021-04-22 12:32:00-04:00,166.89,166.89,166.89,166.89,100
2021-04-22 12:36:00-04:00,166.83,166.83,166.83,166.83,200
2021-04-22 12:38:00-04:00,166.88,166.88,166.88,166.88,101
2021-04-22 12:47:00-04:00,166.83,166.83,166.83,166.83,100
2021-04-22 12:52:00-04:00,166.8,166.8,166.8,166.8,100
2021-04-22 12:55:00-04:00,166.86,166.86,166.86,166.86,100
2021-04-22 13:07:00-04:00,167.01,167.01,167.01,167.01,300
2021-04-22 13:16:00-04:00,166.98,166.98,166.98,166.98,100
2021-04-22 13:34:00-04:00,166.83,166.83,166.83,166.83,100
2021-04-22 13:42:00-04:00,166.82,166.82,166.82,166.82,100
2021-04-22 13:43:00-04:00,166.825,166.825,166.825,166.825,194
2021-04-22 13:44:00-04:00,166.855,166.915,166.855,166.895,500
2021-04-22 13:45:00-04:00,166.875,166.89,166.865,166.865,500
2021-04-22 13:46:00-04:00,166.875,166.875,166.875,166.875,100
2021-04-22 13:49:00-04:00,166.925,166.925,166.925,166.925,100
2021-04-22 13:50:00-04:00,166.915,166.915,166.885,166.885,200
2021-04-22 13:51:00-04:00,166.855,166.855,166.83,166.83,200
2021-04-22 13:55:00-04:00,166.945,166.95,166.93,166.95,501
2021-04-22 13:58:00-04:00,166.96,166.96,166.96,166.96,170
2021-04-22 14:01:00-04:00,166.89,166.89,166.89,166.89,104
2021-04-22 14:05:00-04:00,166.81,166.81,166.81,166.81,100
2021-04-22 14:06:00-04:00,166.79,166.8,166.79,166.8,200
2021-04-22 14:07:00-04:00,166.77,166.77,166.72,166.72,202
2021-04-22 14:08:00-04:00,166.67,166.68,166.67,166.68,200
2021-04-22 14:09:00-04:00,166.7,166.7,166.66,166.66,300
2021-04-22 14:12:00-04:00,166.685,166.685,166.685,166.685,476
2021-04-22 14:13:00-04:00,166.74,166.74,166.74,166.74,200
2021-04-22 14:17:00-04:00,166.73,166.73,166.73,166.73,429
2021-04-22 14:20:00-04:00,166.72,166.735,166.72,166.735,300
2021-04-22 14:21:00-04:00,166.71,166.71,166.7,166.7,200
2021-04-22 14:28:00-04:00,166.745,166.745,166.745,166.745,300
2021-04-22 14:29:00-04:00,166.725,166.75,166.725,166.75,202
2021-04-22 14:30:00-04:00,166.73,166.73,166.73,166.73,101
2021-04-22 14:31:00-04:00,166.73,166.73,166.73,166.73,200
2021-04-22 14:32:00-04:00,166.73,166.73,166.73,166.73,100
2021-04-22 14:33:00-04:00,166.8,166.8,166.8,166.8,101
2021-04-22 14:36:00-04:00,166.85,166.86,166.85,166.86,301
2021-04-22 14:37:00-04:00,166.88,166.88,166.88,166.88,100
2021-04-22 14:38:00-04:00,166.88,166.9,166.88,166.9,201
2021-04-22 14:39:00-04:00,166.89,166.92,166.89,166.92,205
2021-04-22 14:40:00-04:00,166.91,166.91,166.91,166.91,400
2021-04-22 14:44:00-04:00,166.99,167.01,166.98,166.98,660
2021-04-22 14:45:00-04:00,166.96,166.96,166.96,166.96,401
2021-04-22 14:48:00-04:00,166.95,166.95,166.95,166.95,100
2021-04-22 14:50:00-04:00,166.92,166.92,166.92,166.92,100
2021-04-22 14:51:00-04:00,166.93,166.93,166.88,166.88,902
2021-04-22 14:54:00-04:00,166.91,166.91,166.91,166.91,100
2021-04-22 14:55:00-04:00,166.92,166.92,166.92,166.92,100
2021-04-22 14:57:00-04:00,166.95,166.95,166.95,166.95,300
2021-04-22 15:00:00-04:00,166.94,166.94,166.94,166.94,100
2021-04-22 15:01:00-04:00,166.95,166.95,166.95,166.95,400
2021-04-22 15:02:00-04:00,166.95,166.95,166.95,166.95,100
2021-04-22 15:04:00-04:00,166.9,166.9,166.9,166.9,101
2021-04-22 15:06:00-04:00,166.91,166.91,166.91,166.91,102
2021-04-22 15:07:00-04:00,166.92,166.92,166.92,166.92,100
2021-04-22 15:17:00-04:00,166.87,166.87,166.87,166.87,360
2021-04-22 15:18:00-04:00,166.89,166.89,166.88,166.88,300
2021-04-22 15:22:00-04:00,166.89,166.89,166.89,166.89,400
2021-04-22 15:23:00-04:00,166.89,166.89,166.89,166.89,400
2021-04-22 15:25:00-04:00,166.88,166.88,166.88,166.88,103
2021-04-22 15:27:00-04:00,166.91,166.91,166.91,166.91,600
2021-04-22 15:32:00-04:00,166.95,166.95,166.95,166.95,600
2021-04-22 15:33:00-04:00,166.99,166.99,166.99,166.99,300
2021-04-22 15:35:00-04:00,167.025,167.025,167.025,167.025,100
2021-04-22 15:36:00-04:00,167.025,167.025,167.025,167.025,404
2021-04-22 15:37:00-04:00,167.015,167.015,167.015,167.015,243
2021-04-22 15:38:00-04:00,167.02,167.025,167.02,167.025,413
2021-04-22 15:39:00-04:00,167.05,167.055,167.045,167.055,916
2021-04-22 15:40:00-04:00,167.045,167.05,167.045,167.05,214
2021-04-22 15:41:00-04:00,167.04,167.04,167.04,167.04,296
2021-04-22 15:42:00-04:00,167.03,167.04,167.03,167.035,1173
2021-04-22 15:43:00-04:00,167.035,167.045,167.035,167.045,329
2021-04-22 15:45:00-04:00,167.02,167.02,167.02,167.02,210
2021-04-22 15:46:00-04:00,167.03,167.03,167.03,167.03,310
2021-04-22 15:48:00-04:00,167.025,167.025,167.025,167.025,500
2021-04-22 15:49:00-04:00,167.01,167.01,167.01,167.01,604
2021-04-22 15:50:00-04:00,167.015,167.03,167.015,167.03,804
2021-04-22 15:51:00-04:00,167.05,167.05,167.05,167.05,206
2021-04-22 15:54:00-04:00,167.05,167.06,167.05,167.06,1490
2021-04-22 15:55:00-04:00,167.09,167.09,167.09,167.09,106
2021-04-22 15:56:00-04:00,167.03,167.04,167.03,167.04,206
2021-04-22 15:57:00-04:00,167.05,167.05,167.045,167.045,1150
2021-04-22 15:58:00-04:00,167.035,167.035,167.035,167.035,566
2021-04-22 15:59:00-04:00,167.045,167.05,167.035,167.035,968
2021-04-23 09:31:00-04:00,167.48,167.48,167.48,167.48,100
2021-04-23 09:42:00-04:00,167.245,167.245,167.245,167.245,100
2021-04-23 09:48:00-04:00,167.32,167.32,167.32,167.32,100
2021-04-23 09:55:00-04:00,166.85,166.85,166.85,166.85,100
2021-04-23 09:56:00-04:00,166.96,166.99,166.96,166.97,300
2021-04-23 09:58:00-04:00,166.94,166.94,166.94,166.94,100
2021-04-23 10:00:00-04:00,166.92,166.92,166.92,166.92,100
2021-04-23 10:01:00-04:00,166.88,166.88,166.88,166.88,100
2021-04-23 10:02:00-04:00,166.63,166.63,166.45,166.45,626
2021-04-23 10:07:00-04:00,166.595,166.595,166.595,166.595,100
2021-04-23 10:08:00-04:00,166.62,166.635,166.62,166.635,600
2021-04-23 10:10:00-04:00,166.6,166.6,166.6,166.6,100
2021-04-23 10:12:00-04:00,166.75,166.76,166.75,166.76,200
2021-04-23 10:17:00-04:00,166.28,166.28,166.14,166.18,700
